year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval,key
2017,82007,0,1,1,2017_82007
2013,82501,1,1,1,2013_82501
2014,82501,0,1,1,2014_82501
2015,82501,0,0,0,2015_82501
2016,82501,1,1,1,2016_82501
2017,82501,0,0,0,2017_82501
2013,82601,0,1,1,2013_82601
2014,82601,0,0,1,2014_82601
2015,82601,0,0,0,2015_82601
2016,82601,0,0,0,2016_82601
2017,82601,0,0,0,2017_82601
2013,82716,0,0,1,2013_82716
2014,82716,0,0,0,2014_82716
2015,82716,0,0,0,2015_82716
2016,82716,0,1,1,2016_82716
2017,82716,0,0,0,2017_82716
2016,82930,0,0,0,2016_82930
2017,82930,0,0,0,2017_82930
2013,83202,0,0,0,2013_83202
2014,83202,0,0,0,2014_83202
2013,83402,0,1,1,2013_83402
2014,83402,0,0,1,2014_83402
2013,83605,1,1,1,2013_83605
2014,83605,1,1,1,2014_83605
2015,83605,0,0,1,2015_83605
2016,83605,0,1,1,2016_83605
2017,83605,0,0,0,2017_83605
2017,83607,0,0,0,2017_83607
2013,83626,0,0,1,2013_83626
2014,83626,0,1,1,2014_83626
2015,83626,0,0,1,2015_83626
2016,83626,0,0,0,2016_83626
2017,83626,0,0,0,2017_83626
2015,83644,0,0,1,2015_83644
2016,83644,1,1,1,2016_83644
2017,83644,0,0,0,2017_83644
2013,83651,0,1,1,2013_83651
2014,83651,0,0,1,2014_83651
2015,83651,0,1,1,2015_83651
2016,83651,0,0,0,2016_83651
2017,83651,0,0,0,2017_83651
2013,83660,0,1,1,2013_83660
2014,83660,1,1,1,2014_83660
2015,83660,0,0,1,2015_83660
2016,83660,1,1,1,2016_83660
2017,83660,0,0,0,2017_83660
2013,83676,0,1,1,2013_83676
2014,83676,1,1,1,2014_83676
2015,83676,0,0,1,2015_83676
2016,83676,0,0,0,2016_83676
2017,83676,0,0,0,2017_83676
2013,83686,0,0,1,2013_83686
2014,83686,0,0,1,2014_83686
2015,83686,0,0,1,2015_83686
2016,83686,0,0,0,2016_83686
2017,83686,0,0,1,2017_83686
2013,83687,0,0,1,2013_83687
2014,83687,0,1,1,2014_83687
2015,83687,1,1,1,2015_83687
2016,83687,0,1,1,2016_83687
2017,83687,0,0,1,2017_83687
2013,83704,0,0,0,2013_83704
2014,83804,1,1,1,2014_83804
2017,83804,0,0,0,2017_83804
2013,83815,0,0,0,2013_83815
2014,83815,0,0,0,2014_83815
2015,83815,1,1,1,2015_83815
2013,83851,0,0,1,2013_83851
2014,83851,0,0,1,2014_83851
2015,83851,0,1,1,2015_83851
2016,83851,0,0,1,2016_83851
2017,83851,0,0,1,2017_83851
2015,83854,0,0,0,2015_83854
2016,83854,0,0,1,2016_83854
2017,83854,0,0,0,2017_83854
2014,83856,0,0,1,2014_83856
2015,83856,0,0,0,2015_83856
2016,83856,0,0,0,2016_83856
2017,83856,1,1,1,2017_83856
2014,83858,0,0,1,2014_83858
2015,83858,0,0,1,2015_83858
2013,83869,0,0,0,2013_83869
2014,83869,0,1,1,2014_83869
2016,83869,0,0,0,2016_83869
2017,83869,0,1,1,2017_83869
2013,84015,0,1,1,2013_84015
2014,84015,0,0,1,2014_84015
2015,84015,1,1,1,2015_84015
2016,84015,0,0,1,2016_84015
2017,84015,0,0,0,2017_84015
2015,84029,0,0,0,2015_84029
2016,84029,0,0,0,2016_84029
2017,84029,0,0,1,2017_84029
2013,84041,1,1,1,2013_84041
2015,84041,0,0,0,2015_84041
2016,84041,0,0,1,2016_84041
2017,84041,1,1,1,2017_84041
2013,84044,0,0,1,2013_84044
2014,84044,0,0,1,2014_84044
2015,84044,0,0,1,2015_84044
2016,84044,0,0,0,2016_84044
2017,84044,0,0,0,2017_84044
2013,84047,0,0,0,2013_84047
2014,84047,0,1,1,2014_84047
2015,84047,0,0,1,2015_84047
2013,84057,0,0,0,2013_84057
2014,84057,0,0,0,2014_84057
2015,84057,0,0,0,2015_84057
2016,84057,1,1,1,2016_84057
2017,84057,0,0,1,2017_84057
2014,84058,0,0,1,2014_84058
2015,84058,1,1,1,2015_84058
2016,84058,0,1,1,2016_84058
2017,84058,0,0,0,2017_84058
2013,84067,1,1,1,2013_84067
2014,84067,0,0,1,2014_84067
2015,84067,1,1,1,2015_84067
2016,84067,0,1,1,2016_84067
2017,84067,0,0,0,2017_84067
2013,84070,0,0,0,2013_84070
2014,84070,0,0,1,2014_84070
2015,84070,0,0,0,2015_84070
2016,84070,0,0,1,2016_84070
2013,84104,0,0,1,2013_84104
2014,84104,0,0,1,2014_84104
2015,84104,0,0,1,2015_84104
2016,84104,0,0,0,2016_84104
2017,84104,0,0,0,2017_84104
2017,84107,0,1,1,2017_84107
2013,84115,0,0,0,2013_84115
2014,84115,0,1,1,2014_84115
2015,84115,0,0,1,2015_84115
2016,84115,0,0,0,2016_84115
2017,84115,0,0,0,2017_84115
2013,84116,1,1,1,2013_84116
2014,84116,0,0,1,2014_84116
2015,84116,0,0,1,2015_84116
2016,84116,0,0,0,2016_84116
2017,84116,0,0,0,2017_84116
2014,84118,0,0,1,2014_84118
2015,84118,0,1,1,2015_84118
2016,84118,0,0,0,2016_84118
2017,84118,0,0,0,2017_84118
2013,84119,0,0,0,2013_84119
2014,84119,0,1,1,2014_84119
2015,84119,0,0,0,2015_84119
2016,84119,0,0,0,2016_84119
2017,84119,0,0,0,2017_84119
2013,84120,0,1,1,2013_84120
2014,84120,1,1,1,2014_84120
2015,84120,0,0,1,2015_84120
2016,84120,0,0,0,2016_84120
2017,84120,0,0,0,2017_84120
2013,84123,0,0,1,2013_84123
2014,84123,0,0,0,2014_84123
2015,84123,0,0,0,2015_84123
2016,84123,0,0,0,2016_84123
2017,84123,0,0,0,2017_84123
2015,84128,0,0,0,2015_84128
2013,84401,0,0,1,2013_84401
2014,84401,0,0,1,2014_84401
2015,84401,0,0,1,2015_84401
2016,84401,0,0,0,2016_84401
2017,84401,0,0,0,2017_84401
2016,84403,0,0,0,2016_84403
2017,84403,0,0,0,2017_84403
2013,84404,0,1,1,2013_84404
2014,84404,0,1,1,2014_84404
2015,84404,0,0,1,2015_84404
2016,84404,0,0,0,2016_84404
2017,84404,0,0,0,2017_84404
2013,84405,0,0,1,2013_84405
2014,84405,0,0,1,2014_84405
2015,84405,0,0,0,2015_84405
2016,84405,0,0,0,2016_84405
2013,84601,0,0,0,2013_84601
2014,84601,0,0,0,2014_84601
2015,84601,0,0,0,2015_84601
2016,84601,0,0,0,2016_84601
2017,84601,0,0,0,2017_84601
2013,84606,0,0,0,2013_84606
2014,84606,1,1,1,2014_84606
2015,84606,0,0,0,2015_84606
2016,84606,0,0,0,2016_84606
2017,84606,0,0,0,2017_84606
2016,84651,0,0,1,2016_84651
2017,84651,0,0,1,2017_84651
2017,84663,0,0,0,2017_84663
2013,84721,0,0,1,2013_84721
2014,84721,0,0,1,2014_84721
2015,84721,0,0,0,2015_84721
2016,84721,0,1,1,2016_84721
2017,84721,0,0,1,2017_84721
2014,84737,0,0,1,2014_84737
2015,84737,0,0,0,2015_84737
2013,84745,0,0,1,2013_84745
2014,84745,0,0,1,2014_84745
2015,84745,0,0,0,2015_84745
2016,84745,0,0,0,2016_84745
2017,84745,0,0,0,2017_84745
2013,84770,0,0,0,2013_84770
2014,84770,0,0,1,2014_84770
2015,84770,1,1,1,2015_84770
2016,84770,0,0,0,2016_84770
2017,84770,0,0,0,2017_84770
2013,85007,0,0,1,2013_85007
2014,85007,0,0,1,2014_85007
2015,85007,0,0,0,2015_85007
2016,85007,0,0,0,2016_85007
2017,85007,1,1,1,2017_85007
2013,85008,1,1,1,2013_85008
2014,85008,0,1,1,2014_85008
2015,85008,0,0,1,2015_85008
2016,85008,0,1,1,2016_85008
2017,85008,0,0,0,2017_85008
2013,85015,0,0,1,2013_85015
2014,85015,0,0,1,2014_85015
2015,85015,0,0,1,2015_85015
2016,85015,1,1,1,2016_85015
2017,85015,0,0,0,2017_85015
2013,85021,0,0,1,2013_85021
2014,85021,0,0,1,2014_85021
2015,85021,0,0,0,2015_85021
2016,85021,0,0,0,2016_85021
2017,85021,0,0,0,2017_85021
2014,85023,0,1,1,2014_85023
2015,85023,0,1,1,2015_85023
2016,85023,0,0,0,2016_85023
2013,85031,0,0,1,2013_85031
2014,85031,0,0,1,2014_85031
2015,85031,0,0,1,2015_85031
2016,85031,1,1,1,2016_85031
2017,85031,0,0,0,2017_85031
2013,85033,0,1,1,2013_85033
2014,85033,0,0,1,2014_85033
2015,85033,0,1,1,2015_85033
2016,85033,1,1,1,2016_85033
2017,85033,0,1,1,2017_85033
2013,85035,0,0,1,2013_85035
2014,85035,0,0,1,2014_85035
2015,85035,1,1,1,2015_85035
2016,85035,0,0,0,2016_85035
2017,85035,0,0,0,2017_85035
2013,85037,0,0,1,2013_85037
2014,85037,1,1,1,2014_85037
2015,85037,0,1,1,2015_85037
2016,85037,0,1,1,2016_85037
2017,85037,0,0,0,2017_85037
2013,85041,0,0,1,2013_85041
2014,85041,0,0,1,2014_85041
2015,85041,0,0,0,2015_85041
2016,85041,0,1,1,2016_85041
2017,85041,1,1,1,2017_85041
2013,85043,0,0,1,2013_85043
2014,85043,0,0,1,2014_85043
2015,85043,0,0,0,2015_85043
2016,85043,0,1,1,2016_85043
2017,85043,0,1,1,2017_85043
2013,85051,0,1,1,2013_85051
2014,85051,0,0,1,2014_85051
2015,85051,0,0,1,2015_85051
2016,85051,0,0,1,2016_85051
2017,85051,0,0,0,2017_85051
2013,85053,1,1,1,2013_85053
2014,85053,0,0,1,2014_85053
2015,85053,1,1,1,2015_85053
2016,85053,0,0,0,2016_85053
2017,85053,0,0,0,2017_85053
2017,85119,0,0,0,2017_85119
2013,85122,0,1,1,2013_85122
2014,85122,0,0,0,2014_85122
2015,85122,0,0,0,2015_85122
2016,85122,0,1,1,2016_85122
2017,85122,0,0,1,2017_85122
2013,85128,0,0,0,2013_85128
2014,85128,0,0,1,2014_85128
2015,85128,0,0,1,2015_85128
2016,85128,0,0,0,2016_85128
2017,85128,1,1,1,2017_85128
2013,85132,0,0,0,2013_85132
2014,85132,0,1,1,2014_85132
2015,85132,0,0,1,2015_85132
2016,85132,0,1,1,2016_85132
2017,85132,0,0,0,2017_85132
2013,85139,0,0,0,2013_85139
2017,85139,0,0,1,2017_85139
2016,85145,0,0,1,2016_85145
2013,85194,0,0,0,2013_85194
2014,85194,0,0,0,2014_85194
2015,85194,0,0,1,2015_85194
2016,85194,0,0,1,2016_85194
2017,85194,1,1,1,2017_85194
2013,85201,0,1,1,2013_85201
2014,85201,0,0,1,2014_85201
2015,85201,1,1,1,2015_85201
2016,85201,0,0,1,2016_85201
2017,85201,0,0,0,2017_85201
2013,85203,1,1,1,2013_85203
2014,85203,0,0,0,2014_85203
2015,85203,0,0,1,2015_85203
2016,85203,1,1,1,2016_85203
2017,85203,0,0,1,2017_85203
2013,85205,0,0,0,2013_85205
2014,85205,0,0,1,2014_85205
2015,85205,0,0,1,2015_85205
2016,85205,0,0,0,2016_85205
2017,85205,1,1,1,2017_85205
2017,85206,0,0,0,2017_85206
2013,85208,1,1,1,2013_85208
2014,85208,0,0,1,2014_85208
2015,85208,0,0,1,2015_85208
2016,85208,0,0,0,2016_85208
2017,85208,0,0,0,2017_85208
2013,85281,0,0,0,2013_85281
2014,85281,1,1,1,2014_85281
2015,85281,0,0,1,2015_85281
2016,85281,0,0,1,2016_85281
2017,85281,0,0,0,2017_85281
2013,85301,0,0,1,2013_85301
2014,85301,0,0,1,2014_85301
2015,85301,0,1,1,2015_85301
2016,85301,0,0,1,2016_85301
2017,85301,1,1,1,2017_85301
2013,85303,0,0,1,2013_85303
2014,85303,1,1,1,2014_85303
2015,85303,0,0,1,2015_85303
2016,85303,0,0,1,2016_85303
2017,85303,0,1,1,2017_85303
2013,85307,0,0,0,2013_85307
2014,85307,0,1,1,2014_85307
2015,85307,1,1,1,2015_85307
2016,85307,0,0,1,2016_85307
2017,85307,0,0,0,2017_85307
2013,85323,0,0,1,2013_85323
2014,85323,1,1,1,2014_85323
2015,85323,0,0,0,2015_85323
2016,85323,0,0,0,2016_85323
2017,85323,0,1,1,2017_85323
2013,85335,1,1,1,2013_85335
2014,85335,0,1,1,2014_85335
2015,85335,0,0,0,2015_85335
2016,85335,0,0,1,2016_85335
2017,85335,0,0,1,2017_85335
2013,85345,0,0,1,2013_85345
2014,85345,0,0,1,2014_85345
2015,85345,1,1,1,2015_85345
2016,85345,0,0,0,2016_85345
2017,85345,0,0,0,2017_85345
2013,85349,1,1,1,2013_85349
2014,85349,0,0,0,2014_85349
2015,85349,0,0,0,2015_85349
2016,85349,0,0,0,2016_85349
2017,85349,0,1,1,2017_85349
2013,85350,0,0,1,2013_85350
2014,85350,0,0,0,2014_85350
2015,85350,0,0,0,2015_85350
2016,85350,0,0,0,2016_85350
2017,85350,1,1,1,2017_85350
2013,85353,0,0,0,2013_85353
2014,85353,1,1,1,2014_85353
2015,85353,0,0,0,2015_85353
2013,85363,0,0,1,2013_85363
2014,85363,0,1,1,2014_85363
2015,85363,0,1,1,2015_85363
2016,85363,0,0,0,2016_85363
2017,85363,0,0,0,2017_85363
2013,85364,0,1,1,2013_85364
2014,85364,0,0,0,2014_85364
2015,85364,0,0,0,2015_85364
2016,85364,0,0,0,2016_85364
2017,85364,0,0,0,2017_85364
2013,85501,0,1,1,2013_85501
2016,85501,0,0,1,2016_85501
2013,85602,0,0,0,2013_85602
2014,85602,0,1,1,2014_85602
2015,85602,0,0,1,2015_85602
2016,85602,0,0,1,2016_85602
2017,85602,0,0,0,2017_85602
2013,85607,0,0,1,2013_85607
2014,85607,0,0,0,2014_85607
2015,85607,0,0,0,2015_85607
2016,85607,1,1,1,2016_85607
2017,85607,0,1,1,2017_85607
2013,85616,0,0,0,2013_85616
2014,85616,0,0,0,2014_85616
2015,85616,0,0,0,2015_85616
2016,85616,0,0,0,2016_85616
2017,85616,0,0,1,2017_85616
2013,85621,0,0,1,2013_85621
2014,85621,1,1,1,2014_85621
2015,85621,0,0,0,2015_85621
2016,85621,0,0,0,2016_85621
2017,85621,0,0,0,2017_85621
2017,85623,0,0,1,2017_85623
2013,85625,0,0,0,2013_85625
2015,85625,0,0,0,2015_85625
2016,85625,1,1,1,2016_85625
2017,85625,0,0,1,2017_85625
2013,85643,0,0,1,2013_85643
2014,85643,0,0,1,2014_85643
2015,85643,0,0,1,2015_85643
2016,85643,1,1,1,2016_85643
2017,85643,0,0,1,2017_85643
2013,85705,0,0,1,2013_85705
2014,85705,1,1,1,2014_85705
2015,85705,0,0,0,2015_85705
2016,85705,1,1,1,2016_85705
2017,85705,0,0,0,2017_85705
2013,85706,1,1,1,2013_85706
2014,85706,0,0,1,2014_85706
2015,85706,0,1,1,2015_85706
2016,85706,0,1,1,2016_85706
2017,85706,0,0,0,2017_85706
2013,85710,0,0,0,2013_85710
2014,85710,0,0,1,2014_85710
2015,85710,0,0,0,2015_85710
2013,85711,0,0,0,2013_85711
2014,85711,0,0,1,2014_85711
2015,85711,1,1,1,2015_85711
2016,85711,1,1,1,2016_85711
2017,85711,0,1,1,2017_85711
2013,85713,0,1,1,2013_85713
2014,85713,0,0,1,2014_85713
2015,85713,0,0,1,2015_85713
2016,85713,0,0,1,2016_85713
2017,85713,0,0,0,2017_85713
2013,85714,0,0,1,2013_85714
2014,85714,0,0,0,2014_85714
2015,85714,0,0,1,2015_85714
2016,85714,0,0,1,2016_85714
2017,85714,0,1,1,2017_85714
2013,85719,1,1,1,2013_85719
2014,85719,1,1,1,2014_85719
2015,85719,0,1,1,2015_85719
2016,85719,0,0,1,2016_85719
2017,85719,0,0,0,2017_85719
2015,85730,0,0,1,2015_85730
2016,85730,0,0,1,2016_85730
2017,85730,0,0,0,2017_85730
2013,85736,0,1,1,2013_85736
2014,85736,0,0,0,2014_85736
2015,85736,0,1,1,2015_85736
2016,85736,0,0,1,2016_85736
2017,85736,0,0,0,2017_85736
2013,85746,1,1,1,2013_85746
2014,85746,0,0,1,2014_85746
2015,85746,0,0,1,2015_85746
2016,85746,1,1,1,2016_85746
2017,85746,0,0,0,2017_85746
2014,85756,0,0,1,2014_85756
2015,85756,0,0,1,2015_85756
2016,85756,1,1,1,2016_85756
2017,85756,0,0,0,2017_85756
2014,85931,0,0,1,2014_85931
2015,85931,0,0,0,2015_85931
2013,86046,1,1,1,2013_86046
2014,86046,0,1,1,2014_86046
2015,86046,0,0,0,2015_86046
2016,86046,0,0,0,2016_86046
2013,86047,0,0,0,2013_86047
2014,86047,0,0,0,2014_86047
2015,86047,0,0,0,2015_86047
2016,86047,0,0,0,2016_86047
2017,86047,1,1,1,2017_86047
2014,86403,0,0,1,2014_86403
2015,86403,0,0,0,2015_86403
2013,86409,0,0,0,2013_86409
2015,86409,0,0,0,2015_86409
2016,86409,0,0,0,2016_86409
2017,86409,0,0,0,2017_86409
2013,86413,0,0,0,2013_86413
2014,86413,0,0,0,2014_86413
2015,86413,0,0,0,2015_86413
2016,86413,0,0,1,2016_86413
2017,86413,1,1,1,2017_86413
2017,86440,0,0,0,2017_86440
2015,86442,0,0,0,2015_86442
2016,86442,0,0,0,2016_86442
2017,86442,0,0,0,2017_86442
2013,87102,0,0,0,2013_87102
2014,87102,0,0,1,2014_87102
2015,87102,1,1,1,2015_87102
2016,87102,0,0,1,2016_87102
2017,87102,0,0,0,2017_87102
2013,87105,0,0,1,2013_87105
2014,87105,0,1,1,2014_87105
2015,87105,0,0,1,2015_87105
2016,87105,0,1,1,2016_87105
2017,87105,0,0,0,2017_87105
2013,87108,0,0,1,2013_87108
2014,87108,1,1,1,2014_87108
2015,87108,0,0,1,2015_87108
2016,87108,0,0,1,2016_87108
2017,87108,1,1,1,2017_87108
2013,87121,0,0,1,2013_87121
2014,87121,0,0,0,2014_87121
2015,87121,0,0,1,2015_87121
2016,87121,0,0,1,2016_87121
2017,87121,0,0,1,2017_87121
2013,87123,0,0,0,2013_87123
2014,87123,0,0,1,2014_87123
2015,87123,1,1,1,2015_87123
2016,87401,0,0,1,2016_87401
2013,87413,1,1,1,2013_87413
2014,87413,0,1,1,2014_87413
2013,87507,0,0,1,2013_87507
2014,87507,1,1,1,2014_87507
2015,87507,0,0,0,2015_87507
2016,87507,0,0,0,2016_87507
2017,87507,0,0,0,2017_87507
2014,88001,0,0,1,2014_88001
2015,88001,0,0,0,2015_88001
2016,88001,0,0,0,2016_88001
2017,88001,0,0,0,2017_88001
2013,88044,0,0,0,2013_88044
2014,88044,0,0,0,2014_88044
2015,88044,0,0,0,2015_88044
2016,88044,1,1,1,2016_88044
2017,88044,0,0,1,2017_88044
2013,88048,0,0,0,2013_88048
2014,88048,0,0,1,2014_88048
2015,88048,1,1,1,2015_88048
2016,88048,0,1,1,2016_88048
2017,88048,0,0,0,2017_88048
2013,88081,0,0,0,2013_88081
2014,88081,1,1,1,2014_88081
2015,88081,0,0,1,2015_88081
2016,88081,0,0,1,2016_88081
2017,88081,0,0,0,2017_88081
2013,89015,0,0,1,2013_89015
2014,89015,1,1,1,2014_89015
2015,89015,0,1,1,2015_89015
2016,89015,0,0,1,2016_89015
2017,89015,0,0,0,2017_89015
2013,89027,0,0,0,2013_89027
2014,89027,0,0,0,2014_89027
2015,89027,0,0,0,2015_89027
2016,89027,0,0,0,2016_89027
2017,89027,0,0,0,2017_89027
2013,89032,0,1,1,2013_89032
2013,89040,0,0,0,2013_89040
2014,89040,0,0,0,2014_89040
2013,89101,0,0,1,2013_89101
2014,89101,0,1,1,2014_89101
2015,89101,0,1,1,2015_89101
2016,89101,0,0,0,2016_89101
2017,89101,0,0,0,2017_89101
2013,89102,0,0,0,2013_89102
2014,89102,1,1,1,2014_89102
2015,89102,0,0,0,2015_89102
2016,89102,0,0,1,2016_89102
2017,89102,0,0,0,2017_89102
2013,89104,0,0,0,2013_89104
2014,89104,1,1,1,2014_89104
2015,89104,0,0,1,2015_89104
2016,89104,0,0,1,2016_89104
2017,89104,0,0,0,2017_89104
2013,89106,0,0,1,2013_89106
2014,89106,1,1,1,2014_89106
2015,89106,0,0,0,2015_89106
2016,89106,0,0,0,2016_89106
2017,89106,0,0,0,2017_89106
2013,89108,0,0,0,2013_89108
2014,89108,0,1,1,2014_89108
2015,89108,0,0,0,2015_89108
2016,89108,0,0,0,2016_89108
2017,89108,0,0,1,2017_89108
2013,89110,0,0,1,2013_89110
2014,89110,0,0,1,2014_89110
2015,89110,0,0,0,2015_89110
2016,89110,0,0,0,2016_89110
2017,89110,0,0,0,2017_89110
2013,89115,0,0,1,2013_89115
2014,89115,1,1,1,2014_89115
2015,89115,1,1,1,2015_89115
2016,89115,0,0,0,2016_89115
2017,89115,0,0,0,2017_89115
2013,89119,0,0,0,2013_89119
2014,89119,0,0,0,2014_89119
2015,89119,0,0,1,2015_89119
2016,89119,0,0,1,2016_89119
2017,89119,0,0,0,2017_89119
2013,89121,0,0,0,2013_89121
2014,89121,0,0,0,2014_89121
2015,89121,0,0,0,2015_89121
2016,89121,0,0,0,2016_89121
2017,89121,0,0,0,2017_89121
2013,89122,0,0,0,2013_89122
2014,89122,0,0,0,2014_89122
2015,89122,0,0,0,2015_89122
2016,89122,0,0,0,2016_89122
2017,89122,0,0,0,2017_89122
2013,89128,0,0,0,2013_89128
2014,89142,0,0,1,2014_89142
2015,89142,0,0,0,2015_89142
2016,89142,0,0,0,2016_89142
2017,89142,0,0,0,2017_89142
2014,89146,0,1,1,2014_89146
2015,89146,0,0,0,2015_89146
2016,89146,0,1,1,2016_89146
2017,89146,0,1,1,2017_89146
2013,89156,0,0,0,2013_89156
2014,89156,0,0,1,2014_89156
2015,89156,0,0,1,2015_89156
2016,89156,0,0,0,2016_89156
2017,89156,0,0,0,2017_89156
2013,89403,0,0,0,2013_89403
2015,89403,0,0,0,2015_89403
2013,89410,0,0,0,2013_89410
2014,89410,0,1,1,2014_89410
2015,89410,0,0,1,2015_89410
2016,89410,0,0,0,2016_89410
2017,89410,0,0,0,2017_89410
2013,89429,0,0,0,2013_89429
2014,89429,0,1,1,2014_89429
2015,89429,0,1,1,2015_89429
2016,89429,1,1,1,2016_89429
2017,89429,0,0,0,2017_89429
2013,89431,0,0,0,2013_89431
2014,89431,0,0,0,2014_89431
2015,89431,0,0,0,2015_89431
2016,89431,0,0,0,2016_89431
2017,89431,0,0,0,2017_89431
2013,89433,0,0,1,2013_89433
2014,89433,0,1,1,2014_89433
2015,89433,0,0,0,2015_89433
2016,89433,0,0,0,2016_89433
2017,89433,0,1,1,2017_89433
2013,89434,0,0,0,2013_89434
2016,89434,0,0,1,2016_89434
2013,89447,0,1,1,2013_89447
2014,89447,0,0,1,2014_89447
2015,89447,0,1,1,2015_89447
2016,89447,0,0,0,2016_89447
2017,89447,0,0,0,2017_89447
2013,89460,0,0,0,2013_89460
2014,89460,0,0,0,2014_89460
2015,89460,0,0,0,2015_89460
2016,89460,0,0,0,2016_89460
2017,89460,0,0,0,2017_89460
2017,89501,0,1,1,2017_89501
2013,89502,0,0,1,2013_89502
2014,89502,0,0,1,2014_89502
2015,89502,0,1,1,2015_89502
2016,89502,0,0,0,2016_89502
2017,89502,0,0,0,2017_89502
2013,89503,0,0,0,2013_89503
2014,89503,0,0,0,2014_89503
2015,89503,1,1,1,2015_89503
2016,89503,0,0,1,2016_89503
2017,89503,1,1,1,2017_89503
2017,89506,0,0,0,2017_89506
2013,89512,0,0,0,2013_89512
2014,89512,0,0,0,2014_89512
2015,89512,0,0,0,2015_89512
2016,89512,0,0,0,2016_89512
2017,89512,1,1,1,2017_89512
2014,90001,0,0,0,2014_90001
2015,90001,0,0,0,2015_90001
2016,90001,0,0,0,2016_90001
2017,90001,0,0,0,2017_90001
2014,90002,0,0,0,2014_90002
2015,90002,0,0,0,2015_90002
2016,90002,0,0,0,2016_90002
2017,90002,0,0,0,2017_90002
2014,90003,0,0,0,2014_90003
2015,90003,0,0,0,2015_90003
2016,90003,0,0,0,2016_90003
2017,90003,0,0,0,2017_90003
2014,90006,0,0,0,2014_90006
2015,90006,0,0,1,2015_90006
2016,90006,0,0,1,2016_90006
2017,90006,0,0,0,2017_90006
2014,90015,0,0,0,2014_90015
2015,90015,0,0,0,2015_90015
2016,90015,0,0,0,2016_90015
2017,90015,1,1,1,2017_90015
2014,90016,1,1,1,2014_90016
2015,90016,1,1,1,2015_90016
2016,90016,0,0,0,2016_90016
2017,90016,0,0,0,2017_90016
2014,90022,0,0,0,2014_90022
2015,90022,0,0,1,2015_90022
2016,90022,0,1,1,2016_90022
2017,90022,0,0,0,2017_90022
2014,90023,0,0,0,2014_90023
2015,90023,0,0,0,2015_90023
2016,90023,0,0,0,2016_90023
2017,90023,0,0,0,2017_90023
2014,90031,0,0,1,2014_90031
2015,90031,1,1,1,2015_90031
2016,90031,0,0,0,2016_90031
2017,90031,0,0,0,2017_90031
2014,90032,0,0,0,2014_90032
2015,90032,0,0,0,2015_90032
2016,90032,0,0,0,2016_90032
2017,90032,0,0,1,2017_90032
2014,90037,0,0,0,2014_90037
2015,90037,0,0,0,2015_90037
2016,90037,0,0,0,2016_90037
2017,90037,0,0,0,2017_90037
2014,90040,0,0,0,2014_90040
2015,90040,0,0,0,2015_90040
2016,90040,0,0,1,2016_90040
2017,90040,0,0,1,2017_90040
2014,90042,0,0,0,2014_90042
2015,90042,0,0,0,2015_90042
2016,90042,1,1,1,2016_90042
2017,90042,0,1,1,2017_90042
2014,90043,0,0,0,2014_90043
2015,90043,0,0,0,2015_90043
2016,90043,0,0,0,2016_90043
2017,90043,0,0,1,2017_90043
2014,90044,0,0,0,2014_90044
2015,90044,0,0,0,2015_90044
2016,90044,0,0,0,2016_90044
2017,90044,0,0,0,2017_90044
2014,90057,0,0,0,2014_90057
2015,90057,1,1,1,2015_90057
2016,90057,0,1,1,2016_90057
2017,90057,1,1,1,2017_90057
2014,90059,0,0,0,2014_90059
2015,90059,0,0,0,2015_90059
2016,90059,0,0,0,2016_90059
2017,90059,0,0,0,2017_90059
2014,90061,0,0,0,2014_90061
2015,90061,0,0,0,2015_90061
2016,90061,0,0,0,2016_90061
2017,90061,0,0,0,2017_90061
2014,90062,0,0,0,2014_90062
2015,90062,0,0,0,2015_90062
2016,90062,0,0,0,2016_90062
2017,90062,0,0,0,2017_90062
2014,90063,0,0,0,2014_90063
2015,90063,0,0,0,2015_90063
2016,90063,1,1,1,2016_90063
2017,90063,0,0,0,2017_90063
2014,90065,0,0,0,2014_90065
2015,90065,1,1,1,2015_90065
2016,90065,0,0,1,2016_90065
2017,90065,1,1,1,2017_90065
2014,90220,0,0,0,2014_90220
2015,90220,0,0,0,2015_90220
2016,90220,0,0,0,2016_90220
2017,90220,0,0,0,2017_90220
2014,90222,0,0,0,2014_90222
2015,90222,0,0,0,2015_90222
2016,90222,0,0,0,2016_90222
2017,90222,0,0,0,2017_90222
2014,90242,0,0,1,2014_90242
2015,90242,0,1,1,2015_90242
2016,90242,0,0,0,2016_90242
2017,90242,0,0,1,2017_90242
2014,90247,0,0,1,2014_90247
2015,90247,0,0,1,2015_90247
2016,90247,0,1,1,2016_90247
2017,90247,0,0,1,2017_90247
2014,90248,0,0,0,2014_90248
2016,90248,0,1,1,2016_90248
2017,90248,0,1,1,2017_90248
2014,90249,0,0,1,2014_90249
2015,90249,0,0,1,2015_90249
2016,90249,1,1,1,2016_90249
2017,90249,0,0,1,2017_90249
2014,90260,0,0,0,2014_90260
2015,90260,0,0,0,2015_90260
2016,90260,1,1,1,2016_90260
2017,90260,1,1,1,2017_90260
2014,90262,0,0,0,2014_90262
2015,90262,0,0,0,2015_90262
2016,90262,0,0,0,2016_90262
2017,90262,0,0,0,2017_90262
2014,90280,0,0,0,2014_90280
2015,90280,0,0,1,2015_90280
