,year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_no_longer_eligible,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval
39214,2013,83202,0,0,0,0
39206,2014,83202,0,0,0,0
10568,2013,83402,0,0,1,1
12343,2014,83402,0,0,0,1
16824,2013,83605,1,0,1,1
17692,2014,83605,1,0,1,1
18326,2015,83605,0,0,0,1
19412,2016,83605,0,0,1,1
19629,2017,83605,0,0,0,0
24640,2017,83607,0,0,0,0
19248,2013,83626,0,0,0,1
20147,2014,83626,0,0,1,1
20824,2015,83626,0,0,0,1
21132,2016,83626,0,0,0,0
21448,2017,83626,0,0,0,0
26125,2015,83644,0,0,0,1
26897,2016,83644,1,0,1,1
27618,2017,83644,0,0,0,0
18653,2013,83651,0,0,1,1
19481,2014,83651,0,0,0,1
20320,2015,83651,0,0,1,1
20947,2016,83651,0,0,0,0
21418,2017,83651,0,0,0,0
20380,2013,83660,0,0,1,1
22246,2014,83660,1,0,1,1
22963,2015,83660,0,0,0,1
23139,2016,83660,1,0,1,1
22759,2017,83660,0,0,0,0
20455,2013,83676,0,0,1,1
22293,2014,83676,1,0,1,1
23124,2015,83676,0,0,0,1
23539,2016,83676,0,0,0,0
23154,2017,83676,0,0,0,0
23497,2013,83686,0,0,0,1
24697,2014,83686,0,0,0,1
25690,2015,83686,0,0,0,1
26085,2016,83686,0,0,0,0
26842,2017,83686,0,0,0,1
20039,2013,83687,0,0,0,1
21053,2014,83687,0,0,1,1
21799,2015,83687,1,0,1,1
22923,2016,83687,0,0,1,1
23841,2017,83687,0,0,0,1
29029,2013,83704,0,0,0,0
55494,2014,83804,1,0,1,1
55496,2017,83804,0,0,0,0
58365,2013,83815,0,0,0,0
58372,2014,83815,0,0,0,0
58377,2015,83815,1,0,1,1
16814,2013,83851,0,0,0,1
18263,2014,83851,0,0,0,1
19441,2015,83851,0,0,1,1
20987,2016,83851,0,0,0,1
23504,2017,83851,0,0,0,1
56518,2015,83854,0,0,0,0
56527,2016,83854,0,0,0,1
56539,2017,83854,0,0,0,0
61650,2014,83856,0,0,0,1
61635,2015,83856,0,0,0,0
61638,2016,83856,0,0,0,0
61654,2017,83856,1,0,1,1
58304,2014,83858,0,0,0,1
58296,2015,83858,0,0,0,1
60783,2013,83869,0,0,0,0
60791,2014,83869,0,0,1,1
60786,2016,83869,0,0,0,0
60798,2017,83869,0,0,1,1
37874,2013,84015,0,0,1,1
38281,2014,84015,0,0,0,1
38242,2015,84015,1,0,1,1
39372,2016,84015,0,0,0,1
39449,2017,84015,0,0,0,0
43281,2015,84029,0,0,0,0
42953,2016,84029,0,0,0,0
43469,2017,84029,0,0,0,1
41317,2013,84041,1,0,1,1
40794,2015,84041,0,0,0,0
42106,2016,84041,0,0,0,1
42772,2017,84041,1,0,1,1
34365,2013,84044,0,0,0,1
35046,2014,84044,0,0,0,1
35651,2015,84044,0,0,0,1
35515,2016,84044,0,0,0,0
35598,2017,84044,0,0,0,0
41924,2013,84047,0,0,0,0
42681,2014,84047,0,0,1,1
43122,2015,84047,0,0,0,1
44338,2013,84057,0,0,0,0
44515,2014,84057,0,0,0,0
44474,2015,84057,0,0,0,0
44761,2016,84057,1,0,1,1
45067,2017,84057,0,0,0,1
43353,2014,84058,0,0,0,1
44014,2015,84058,1,0,1,1
44498,2016,84058,0,0,1,1
44295,2017,84058,0,0,0,0
37272,2013,84067,1,0,1,1
37665,2014,84067,0,0,0,1
37441,2015,84067,1,0,1,1
38468,2016,84067,0,0,1,1
38481,2017,84067,0,0,0,0
45526,2013,84070,0,0,0,0
45905,2014,84070,0,0,0,1
46241,2015,84070,0,0,0,0
46492,2016,84070,0,0,0,1
27761,2013,84104,0,0,0,1
29242,2014,84104,0,0,0,1
30084,2015,84104,0,0,0,1
30163,2016,84104,0,0,0,0
30342,2017,84104,0,0,0,0
44216,2017,84107,0,0,1,1
30826,2013,84115,0,0,0,0
31843,2014,84115,0,0,1,1
32691,2015,84115,0,0,0,1
32815,2016,84115,0,0,0,0
33170,2017,84115,0,0,0,0
36804,2013,84116,1,0,1,1
37806,2014,84116,0,0,0,1
38588,2015,84116,0,0,0,1
38255,2016,84116,0,0,0,0
38029,2017,84116,0,0,0,0
38220,2014,84118,0,0,0,1
38859,2015,84118,0,0,1,1
38749,2016,84118,0,0,0,0
38866,2017,84118,0,0,0,0
37058,2013,84119,0,0,0,0
37362,2014,84119,0,0,1,1
37413,2015,84119,0,0,0,0
37219,2016,84119,0,0,0,0
37407,2017,84119,0,0,0,0
40950,2013,84120,0,0,1,1
41668,2014,84120,1,0,1,1
42163,2015,84120,0,0,0,1
42326,2016,84120,0,0,0,0
42481,2017,84120,0,0,0,0
47054,2013,84123,0,0,0,1
47164,2014,84123,0,0,0,0
47287,2015,84123,0,0,0,0
47435,2016,84123,0,0,0,0
47848,2017,84123,0,0,0,0
44129,2015,84128,0,0,0,0
31610,2013,84401,0,0,0,1
32452,2014,84401,0,0,0,1
32264,2015,84401,0,0,0,1
33141,2016,84401,0,0,0,0
33085,2017,84401,0,0,0,0
36774,2016,84403,0,0,0,0
36301,2017,84403,0,0,0,0
32476,2013,84404,0,0,1,1
33015,2014,84404,0,0,1,1
32944,2015,84404,0,0,0,1
33864,2016,84404,0,0,0,0
33509,2017,84404,0,0,0,0
40889,2013,84405,0,0,0,1
41148,2014,84405,0,0,0,1
40431,2015,84405,0,0,0,0
40825,2016,84405,0,0,0,0
41333,2013,84601,0,0,0,0
41726,2014,84601,0,0,0,0
41845,2015,84601,0,0,0,0
41521,2016,84601,0,0,0,0
41070,2017,84601,0,0,0,0
40602,2013,84606,0,0,0,0
41269,2014,84606,1,0,1,1
41511,2015,84606,0,0,0,0
41220,2016,84606,0,0,0,0
40968,2017,84606,0,0,0,0
45650,2016,84651,0,0,0,1
45878,2017,84651,0,0,0,1
46791,2017,84663,0,0,0,0
50833,2013,84721,0,0,0,1
50836,2014,84721,0,0,0,1
50817,2015,84721,0,0,0,0
50830,2016,84721,0,0,1,1
50842,2017,84721,0,0,0,1
43839,2014,84737,0,0,0,1
43562,2015,84737,0,0,0,0
36839,2013,84745,0,0,0,1
38359,2014,84745,0,0,0,1
37890,2015,84745,0,0,0,0
37279,2016,84745,0,0,0,0
36426,2017,84745,0,0,0,0
41358,2013,84770,0,0,0,0
42251,2014,84770,0,0,0,1
42558,2015,84770,1,0,1,1
42674,2016,84770,0,0,0,0
42508,2017,84770,0,0,0,0
27901,2013,85007,0,0,0,1
28226,2014,85007,0,0,0,1
27834,2015,85007,0,0,0,0
26898,2016,85007,0,0,0,0
28866,2017,85007,1,0,1,1
16415,2013,85008,1,0,1,1
18424,2014,85008,0,0,1,1
20244,2015,85008,0,0,0,1
21972,2016,85008,0,0,1,1
22971,2017,85008,0,0,0,0
16682,2013,85015,0,0,0,1
18109,2014,85015,0,0,0,1
19796,2015,85015,0,0,0,1
20784,2016,85015,1,0,1,1
21401,2017,85015,0,0,0,0
33671,2013,85021,0,0,0,1
34591,2014,85021,0,0,0,1
34779,2015,85021,0,0,0,0
35310,2016,85021,0,0,0,0
36410,2017,85021,0,0,0,0
34842,2014,85023,0,0,1,1
35472,2015,85023,0,0,1,1
36381,2016,85023,0,0,0,0
13345,2013,85031,0,0,0,1
14863,2014,85031,0,0,0,1
15557,2015,85031,0,0,0,1
16744,2016,85031,1,0,1,1
17627,2017,85031,0,0,0,0
13335,2013,85033,0,0,1,1
14404,2014,85033,0,0,0,1
15040,2015,85033,0,0,1,1
16018,2016,85033,1,0,1,1
17413,2017,85033,0,0,1,1
11901,2013,85035,0,0,0,1
13571,2014,85035,0,0,0,1
14685,2015,85035,1,0,1,1
15521,2016,85035,0,0,0,0
16425,2017,85035,0,0,0,0
20855,2013,85037,0,0,0,1
22017,2014,85037,1,0,1,1
22456,2015,85037,0,0,1,1
23422,2016,85037,0,0,1,1
24360,2017,85037,0,0,0,0
21154,2013,85041,0,0,0,1
22936,2014,85041,0,0,0,1
23162,2015,85041,0,0,0,0
24519,2016,85041,0,0,1,1
26284,2017,85041,1,0,1,1
23290,2013,85043,0,0,0,1
25833,2014,85043,0,0,0,1
25820,2015,85043,0,0,0,0
27361,2016,85043,0,0,1,1
29622,2017,85043,0,0,1,1
20315,2013,85051,0,0,1,1
21420,2014,85051,0,0,0,1
22602,2015,85051,0,0,0,1
23922,2016,85051,0,0,0,1
25079,2017,85051,0,0,0,0
25944,2013,85053,1,0,1,1
27465,2014,85053,0,0,0,1
28303,2015,85053,1,0,1,1
29186,2016,85053,0,0,0,0
30134,2017,85053,0,0,0,0
39789,2017,85119,0,0,0,0
29159,2013,85122,0,0,1,1
28397,2014,85122,0,0,0,0
27444,2015,85122,0,0,0,0
28444,2016,85122,0,0,1,1
30044,2017,85122,0,0,0,1
8614,2013,85128,0,0,0,0
9207,2014,85128,0,0,0,1
10076,2015,85128,0,0,0,1
10279,2016,85128,0,0,0,0
11437,2017,85128,1,0,1,1
21708,2013,85132,0,0,0,0
22379,2014,85132,0,0,1,1
24906,2015,85132,0,0,0,1
27318,2016,85132,0,0,1,1
27961,2017,85132,0,0,0,0
34864,2013,85139,0,0,0,0
28648,2017,85139,0,0,0,1
29750,2016,85145,0,0,0,1
36466,2013,85194,0,0,0,0
34212,2014,85194,0,0,0,0
34858,2015,85194,0,0,0,1
37366,2016,85194,0,0,0,1
39385,2017,85194,1,0,1,1
21612,2013,85201,0,0,1,1
22635,2014,85201,0,0,0,1
23647,2015,85201,1,0,1,1
24979,2016,85201,0,0,0,1
25736,2017,85201,0,0,0,0
34552,2013,85203,1,0,1,1
34902,2014,85203,0,0,0,0
35539,2015,85203,0,0,0,1
37110,2016,85203,1,0,1,1
38462,2017,85203,0,0,0,1
30203,2013,85205,0,0,0,0
30810,2014,85205,0,0,0,1
31163,2015,85205,0,0,0,1
31960,2016,85205,0,0,0,0
33425,2017,85205,1,0,1,1
34349,2017,85206,0,0,0,0
28155,2013,85208,1,0,1,1
28508,2014,85208,0,0,0,1
29122,2015,85208,0,0,0,1
29987,2016,85208,0,0,0,0
31158,2017,85208,0,0,0,0
28936,2013,85281,0,0,0,0
30135,2014,85281,1,0,1,1
31690,2015,85281,0,0,0,1
33093,2016,85281,0,0,0,1
34280,2017,85281,0,0,0,0
12962,2013,85301,0,0,0,1
13858,2014,85301,0,0,0,1
14391,2015,85301,0,0,1,1
15940,2016,85301,0,0,0,1
17350,2017,85301,1,0,1,1
26199,2013,85303,0,0,0,1
27418,2014,85303,1,0,1,1
28109,2015,85303,0,0,0,1
29374,2016,85303,0,0,0,1
30572,2017,85303,0,0,1,1
29261,2013,85307,0,0,0,0
30285,2014,85307,0,0,1,1
30833,2015,85307,1,0,1,1
32168,2016,85307,0,0,0,1
33245,2017,85307,0,0,0,0
28010,2013,85323,0,0,0,1
30095,2014,85323,1,0,1,1
29810,2015,85323,0,0,0,0
29917,2016,85323,0,0,0,0
31590,2017,85323,0,0,1,1
19550,2013,85335,1,0,1,1
21813,2014,85335,0,0,1,1
21964,2015,85335,0,0,0,0
23211,2016,85335,0,0,0,1
25521,2017,85335,0,0,0,1
24130,2013,85345,0,0,0,1
25155,2014,85345,0,0,0,1
25651,2015,85345,1,0,1,1
26544,2016,85345,0,0,0,0
27553,2017,85345,0,0,0,0
8808,2013,85349,1,0,1,1
9186,2014,85349,0,0,0,0
8758,2015,85349,0,0,0,0
8785,2016,85349,0,0,0,0
9491,2017,85349,0,0,1,1
12081,2013,85350,0,0,0,1
12522,2014,85350,0,0,0,0
12489,2015,85350,0,0,0,0
12280,2016,85350,0,0,0,0
13144,2017,85350,1,0,1,1
31049,2013,85353,0,0,0,0
32783,2014,85353,1,0,1,1
32274,2015,85353,0,0,0,0
12021,2013,85363,0,0,0,1
13291,2014,85363,0,0,1,1
13894,2015,85363,0,0,1,1
14624,2016,85363,0,0,0,0
15415,2017,85363,0,0,0,0
12157,2013,85364,0,0,1,1
12774,2014,85364,0,0,0,0
12863,2015,85364,0,0,0,0
13294,2016,85364,0,0,0,0
14054,2017,85364,0,0,0,0
7318,2013,85501,0,0,1,1
9162,2016,85501,0,0,0,1
13155,2013,85602,0,0,0,0
14513,2014,85602,0,0,1,1
16280,2015,85602,0,0,0,1
17716,2016,85602,0,0,0,1
17614,2017,85602,0,0,0,0
2636,2013,85607,0,0,0,1
2683,2014,85607,0,0,0,0
2820,2015,85607,0,0,0,0
3078,2016,85607,1,0,1,1
3725,2017,85607,0,0,1,1
8677,2013,85616,0,0,0,0
8154,2014,85616,0,0,0,0
7708,2015,85616,0,0,0,0
7925,2016,85616,0,0,0,0
8574,2017,85616,0,0,0,1
16964,2013,85621,0,0,0,1
17758,2014,85621,1,0,1,1
17425,2015,85621,0,0,0,0
16590,2016,85621,0,0,0,0
15754,2017,85621,0,0,0,0
31164,2017,85623,0,0,0,1
5418,2013,85625,0,0,0,0
4681,2015,85625,0,0,0,0
5341,2016,85625,1,0,1,1
7215,2017,85625,0,0,0,1
4167,2013,85643,0,0,0,1
4838,2014,85643,0,0,0,1
5430,2015,85643,0,0,0,1
6232,2016,85643,1,0,1,1
6772,2017,85643,0,0,0,1
13604,2013,85705,0,0,0,1
14196,2014,85705,1,0,1,1
14473,2015,85705,0,0,0,0
15379,2016,85705,1,0,1,1
16436,2017,85705,0,0,0,0
9486,2013,85706,1,0,1,1
10873,2014,85706,0,0,0,1
12105,2015,85706,0,0,1,1
13188,2016,85706,0,0,1,1
13203,2017,85706,0,0,0,0
24156,2013,85710,0,0,0,0
25090,2014,85710,0,0,0,1
25913,2015,85710,0,0,0,0
17943,2013,85711,0,0,0,0
18527,2014,85711,0,0,0,1
19380,2015,85711,1,0,1,1
20563,2016,85711,1,0,1,1
21858,2017,85711,0,0,1,1
7718,2013,85713,0,0,1,1
8268,2014,85713,0,0,0,1
9119,2015,85713,0,0,0,1
10095,2016,85713,0,0,0,1
10720,2017,85713,0,0,0,0
5397,2013,85714,0,0,0,1
5459,2014,85714,0,0,0,0
6384,2015,85714,0,0,0,1
7166,2016,85714,0,0,0,1
8117,2017,85714,0,0,1,1
29288,2013,85719,1,0,1,1
30388,2014,85719,1,0,1,1
31873,2015,85719,0,0,1,1
33546,2016,85719,0,0,0,1
34492,2017,85719,0,0,0,0
21570,2015,85730,0,0,0,1
22943,2016,85730,0,0,0,1
23968,2017,85730,0,0,0,0
25771,2013,85736,0,0,1,1
25812,2014,85736,0,0,0,0
27115,2015,85736,0,0,1,1
28200,2016,85736,0,0,0,1
29322,2017,85736,0,0,0,0
18155,2013,85746,1,0,1,1
18910,2014,85746,0,0,0,1
19810,2015,85746,0,0,0,1
20826,2016,85746,1,0,1,1
21559,2017,85746,0,0,0,0
22122,2014,85756,0,0,0,1
23318,2015,85756,0,0,0,1
24692,2016,85756,1,0,1,1
25142,2017,85756,0,0,0,0
46525,2014,85931,0,0,0,1
46139,2015,85931,0,0,0,0
27945,2013,86046,1,0,1,1
30036,2014,86046,0,0,1,1
30677,2015,86046,0,0,0,0
31323,2016,86046,0,0,0,0
3546,2013,86047,0,0,0,0
3318,2014,86047,0,0,0,0
3064,2015,86047,0,0,0,0
2779,2016,86047,0,0,0,0
3381,2017,86047,1,0,1,1
14918,2014,86403,0,0,0,1
15971,2015,86403,0,0,0,0
13181,2013,86409,0,0,0,0
14751,2015,86409,0,0,0,0
14974,2016,86409,0,0,0,0
15275,2017,86409,0,0,0,0
7282,2013,86413,0,0,0,0
6814,2014,86413,0,0,0,0
7420,2015,86413,0,0,0,0
9371,2016,86413,0,0,0,1
11132,2017,86413,1,0,1,1
24096,2017,86440,0,0,0,0
20429,2015,86442,0,0,0,0
20461,2016,86442,0,0,0,0
21833,2017,86442,0,0,0,0
14699,2013,87102,0,0,0,0
15277,2014,87102,0,0,0,1
16433,2015,87102,1,0,1,1
16967,2016,87102,0,0,0,1
17011,2017,87102,0,0,0,0
19082,2013,87105,0,0,0,1
19584,2014,87105,0,0,1,1
20176,2015,87105,0,0,0,1
20753,2016,87105,0,0,1,1
21147,2017,87105,0,0,0,0
24984,2013,87108,0,0,0,1
25682,2014,87108,1,0,1,1
26242,2015,87108,0,0,0,1
27100,2016,87108,0,0,0,1
28015,2017,87108,1,0,1,1
24561,2013,87121,0,0,0,1
24544,2014,87121,0,0,0,0
25139,2015,87121,0,0,0,1
25799,2016,87121,0,0,0,1
26608,2017,87121,0,0,0,1
32156,2013,87123,0,0,0,0
32867,2014,87123,0,0,0,1
34134,2015,87123,1,0,1,1
54686,2016,87401,0,0,0,1
53369,2013,87413,1,0,1,1
53377,2014,87413,0,0,1,1
43717,2013,87507,0,0,0,1
44704,2014,87507,1,0,1,1
44463,2015,87507,0,0,0,0
44574,2016,87507,0,0,0,0
45499,2017,87507,0,0,0,0
11784,2014,88001,0,0,0,1
11605,2015,88001,0,0,0,0
10910,2016,88001,0,0,0,0
10344,2017,88001,0,0,0,0
22223,2013,88044,0,0,0,0
20241,2014,88044,0,0,0,0
19489,2015,88044,0,0,0,0
20731,2016,88044,1,0,1,1
23818,2017,88044,0,0,0,1
6724,2013,88048,0,0,0,0
6893,2014,88048,0,0,0,1
8534,2015,88048,1,0,1,1
10738,2016,88048,0,0,1,1
10996,2017,88048,0,0,0,0
14336,2013,88081,0,0,0,0
16320,2014,88081,1,0,1,1
19679,2015,88081,0,0,0,1
23485,2016,88081,0,0,0,1
22605,2017,88081,0,0,0,0
35809,2013,89015,0,0,0,1
37454,2014,89015,1,0,1,1
38576,2015,89015,0,0,1,1
40271,2016,89015,0,0,0,1
41221,2017,89015,0,0,0,0
36093,2013,89027,0,0,0,0
36144,2014,89027,0,0,0,0
36264,2015,89027,0,0,0,0
36186,2016,89027,0,0,0,0
37231,2017,89027,0,0,0,0
35508,2013,89032,0,0,1,1
34287,2013,89040,0,0,0,0
35166,2014,89040,0,0,0,0
20934,2013,89101,0,0,0,1
22583,2014,89101,0,0,1,1
23592,2015,89101,0,0,1,1
24749,2016,89101,0,0,0,0
25204,2017,89101,0,0,0,0
32195,2013,89102,0,0,0,0
33511,2014,89102,1,0,1,1
34265,2015,89102,0,0,0,0
35977,2016,89102,0,0,0,1
37103,2017,89102,0,0,0,0
28905,2013,89104,0,0,0,0
30324,2014,89104,1,0,1,1
31603,2015,89104,0,0,0,1
33260,2016,89104,0,0,0,1
33969,2017,89104,0,0,0,0
22905,2013,89106,0,0,0,1
24116,2014,89106,1,0,1,1
24771,2015,89106,0,0,0,0
26071,2016,89106,0,0,0,0
26899,2017,89106,0,0,0,0
28679,2013,89108,0,0,0,0
30082,2014,89108,0,0,1,1
30948,2015,89108,0,0,0,0
32487,2016,89108,0,0,0,0
34045,2017,89108,0,0,0,1
29457,2013,89110,0,0,0,1
30530,2014,89110,0,0,0,1
31485,2015,89110,0,0,0,0
32616,2016,89110,0,0,0,0
33623,2017,89110,0,0,0,0
22597,2013,89115,0,0,0,1
24297,2014,89115,1,0,1,1
25364,2015,89115,1,0,1,1
26478,2016,89115,0,0,0,0
27306,2017,89115,0,0,0,0
19586,2013,89119,0,0,0,0
18892,2014,89119,0,0,0,0
21030,2015,89119,0,0,0,1
26132,2016,89119,0,0,0,1
26210,2017,89119,0,0,0,0
32007,2013,89121,0,0,0,0
32879,2014,89121,0,0,0,0
33797,2015,89121,0,0,0,0
34830,2016,89121,0,0,0,0
35576,2017,89121,0,0,0,0
30398,2013,89122,0,0,0,0
31145,2014,89122,0,0,0,0
31874,2015,89122,0,0,0,0
33487,2016,89122,0,0,0,0
34299,2017,89122,0,0,0,0
36267,2013,89128,0,0,0,0
33548,2014,89142,0,0,0,1
34470,2015,89142,0,0,0,0
35803,2016,89142,0,0,0,0
36702,2017,89142,0,0,0,0
37519,2014,89146,0,0,1,1
37876,2015,89146,0,0,0,0
39533,2016,89146,0,0,1,1
40814,2017,89146,0,0,1,1
31073,2013,89156,0,0,0,0
32160,2014,89156,0,0,0,1
33349,2015,89156,0,0,0,1
34705,2016,89156,0,0,0,0
35739,2017,89156,0,0,0,0
38352,2013,89403,0,0,0,0
41277,2015,89403,0,0,0,0
52004,2013,89410,0,0,0,0
53514,2014,89410,0,0,1,1
55253,2015,89410,0,0,0,1
56811,2016,89410,0,0,0,0
58029,2017,89410,0,0,0,0
23291,2013,89429,0,0,0,0
25603,2014,89429,0,0,1,1
27659,2015,89429,0,0,1,1
29293,2016,89429,1,0,1,1
30542,2017,89429,0,0,0,0
30538,2013,89431,0,0,0,0
31286,2014,89431,0,0,0,0
32033,2015,89431,0,0,0,0
32998,2016,89431,0,0,0,0
34307,2017,89431,0,0,0,0
35761,2013,89433,0,0,0,1
36779,2014,89433,0,0,1,1
37487,2015,89433,0,0,0,0
39001,2016,89433,0,0,0,0
41071,2017,89433,0,0,1,1
42005,2013,89434,0,0,0,0
44874,2016,89434,0,0,0,1
20302,2013,89447,0,0,1,1
25548,2014,89447,0,0,0,1
28241,2015,89447,0,0,1,1
28598,2016,89447,0,0,0,0
27882,2017,89447,0,0,0,0
45489,2013,89460,0,0,0,0
46493,2014,89460,0,0,0,0
47859,2015,89460,0,0,0,0
49603,2016,89460,0,0,0,0
51387,2017,89460,0,0,0,0
36989,2017,89501,0,0,1,1
34947,2013,89502,0,0,0,1
35914,2014,89502,0,0,0,1
36907,2015,89502,0,0,1,1
38346,2016,89502,0,0,0,0
39661,2017,89502,0,0,0,0
37162,2013,89503,0,0,0,0
37968,2014,89503,0,0,0,0
38879,2015,89503,1,0,1,1
40564,2016,89503,0,0,0,1
42444,2017,89503,1,0,1,1
42432,2017,89506,0,0,0,0
19393,2013,89512,0,0,0,0
19401,2014,89512,0,0,0,0
18887,2015,89512,0,0,0,0
18463,2016,89512,0,0,0,0
19864,2017,89512,1,0,1,1
35674,2014,90001,0,0,0,0
36608,2015,90001,0,0,0,0
37628,2016,90001,0,0,0,0
39129,2017,90001,0,0,0,0
35333,2014,90002,0,0,0,0
36445,2015,90002,0,0,0,0
37585,2016,90002,0,0,0,0
38365,2017,90002,0,0,0,0
34339,2014,90003,0,0,0,0
35584,2015,90003,0,0,0,0
36512,2016,90003,0,0,0,0
36640,2017,90003,0,0,0,0
53854,2014,90006,0,0,0,0
54890,2015,90006,0,0,0,1
56263,2016,90006,0,0,0,1
57267,2017,90006,0,0,0,0
50163,2014,90015,0,0,0,0
49797,2015,90015,0,0,0,0
49582,2016,90015,0,0,0,0
51900,2017,90015,1,0,1,1
51074,2014,90016,1,0,1,1
52417,2015,90016,1,0,1,1
53655,2016,90016,0,0,0,0
55073,2017,90016,0,0,0,0
45891,2014,90022,0,0,0,0
47865,2015,90022,0,0,0,1
50076,2016,90022,0,0,1,1
51616,2017,90022,0,0,0,0
40397,2014,90023,0,0,0,0
41476,2015,90023,0,0,0,0
43255,2016,90023,0,0,0,0
45511,2017,90023,0,0,0,0
46539,2014,90031,0,0,0,1
48050,2015,90031,1,0,1,1
49093,2016,90031,0,0,0,0
50951,2017,90031,0,0,0,0
47316,2014,90032,0,0,0,0
47949,2015,90032,0,0,0,0
48862,2016,90032,0,0,0,0
51484,2017,90032,0,0,0,1
41644,2014,90037,0,0,0,0
42821,2015,90037,0,0,0,0
43335,2016,90037,0,0,0,0
44525,2017,90037,0,0,0,0
46514,2014,90040,0,0,0,0
47578,2015,90040,0,0,0,0
50035,2016,90040,0,0,0,1
52711,2017,90040,0,0,0,1
51132,2014,90042,0,0,0,0
52016,2015,90042,0,0,0,0
53622,2016,90042,1,0,1,1
56286,2017,90042,0,0,1,1
54291,2014,90043,0,0,0,0
55016,2015,90043,0,0,0,0
55545,2016,90043,0,0,0,0
57698,2017,90043,0,0,0,1
40382,2014,90044,0,0,0,0
40866,2015,90044,0,0,0,0
41512,2016,90044,0,0,0,0
43125,2017,90044,0,0,0,0
36336,2014,90057,0,0,0,0
39697,2015,90057,1,0,1,1
45355,2016,90057,0,0,1,1
47893,2017,90057,1,0,1,1
37939,2014,90059,0,0,0,0
38577,2015,90059,0,0,0,0
39158,2016,90059,0,0,0,0
39901,2017,90059,0,0,0,0
37969,2014,90061,0,0,0,0
38887,2015,90061,0,0,0,0
40356,2016,90061,0,0,0,0
41104,2017,90061,0,0,0,0
44101,2014,90062,0,0,0,0
45266,2015,90062,0,0,0,0
46745,2016,90062,0,0,0,0
48339,2017,90062,0,0,0,0
40101,2014,90063,0,0,0,0
41309,2015,90063,0,0,0,0
43436,2016,90063,1,0,1,1
45268,2017,90063,0,0,0,0
58002,2014,90065,0,0,0,0
59105,2015,90065,1,0,1,1
60880,2016,90065,0,0,0,1
62436,2017,90065,1,0,1,1
40080,2014,90220,0,0,0,0
40267,2015,90220,0,0,0,0
41137,2016,90220,0,0,0,0
43071,2017,90220,0,0,0,0
35899,2014,90222,0,0,0,0
35948,2015,90222,0,0,0,0
37352,2016,90222,0,0,0,0
39406,2017,90222,0,0,0,0
57527,2014,90242,0,0,0,1
58477,2015,90242,0,0,1,1
59520,2016,90242,0,0,0,0
60950,2017,90242,0,0,0,1
53388,2014,90247,0,0,0,1
54804,2015,90247,0,0,0,1
56278,2016,90247,0,0,1,1
57870,2017,90247,0,0,0,1
57022,2014,90248,0,0,0,0
59384,2016,90248,0,0,1,1
60754,2017,90248,0,0,1,1
56250,2014,90249,0,0,0,1
57237,2015,90249,0,0,0,1
58565,2016,90249,1,0,1,1
60270,2017,90249,0,0,0,1
55569,2014,90260,0,0,0,0
56139,2015,90260,0,0,0,0
57965,2016,90260,1,0,1,1
60437,2017,90260,1,0,1,1
45628,2014,90262,0,0,0,0
46762,2015,90262,0,0,0,0
48042,2016,90262,0,0,0,0
49994,2017,90262,0,0,0,0
48079,2014,90280,0,0,0,0
49403,2015,90280,0,0,0,1
51078,2016,90280,0,0,0,0
52973,2017,90280,0,0,0,0
47945,2014,90301,0,0,0,1
50220,2015,90301,0,0,0,1
51851,2016,90301,0,0,0,0
53624,2017,90301,0,0,0,0
46036,2014,90302,0,0,0,1
46712,2015,90302,0,0,0,0
48420,2016,90302,0,0,0,0
50298,2017,90302,0,0,0,0
55422,2014,90303,0,0,0,0
55903,2015,90303,0,0,0,0
57166,2016,90303,0,0,0,1
58555,2017,90303,0,0,0,0
62301,2016,90621,0,0,0,1
63575,2017,90621,1,0,1,1
56834,2014,90640,0,0,0,0
57964,2015,90640,0,0,0,1
59225,2016,90640,0,0,1,1
60531,2017,90640,0,0,0,0
53615,2015,90650,0,0,0,1
55155,2016,90650,0,0,0,1
56642,2017,90650,0,0,0,0
52015,2014,90660,0,0,0,1
52847,2015,90660,0,0,0,0
54369,2016,90660,0,0,0,0
56426,2017,90660,1,0,1,1
54260,2014,90670,0,0,0,1
55912,2015,90670,1,0,1,1
57031,2016,90670,0,0,0,0
55126,2014,90680,0,0,0,1
56940,2015,90680,0,0,1,1
58862,2016,90680,0,0,1,1
60431,2017,90680,0,0,1,1
59718,2016,90701,0,0,0,1
61162,2017,90701,1,0,1,1
55804,2014,90706,0,0,0,0
57255,2015,90706,0,0,0,1
58813,2016,90706,1,0,1,1
60205,2017,90706,0,0,0,1
62200,2014,90710,0,0,0,0
62760,2015,90710,0,0,0,0
63710,2016,90710,1,0,1,1
64549,2017,90710,0,0,0,0
42284,2014,90716,0,0,0,1
43563,2015,90716,0,0,0,0
45356,2016,90716,0,0,0,0
47232,2017,90716,0,0,0,0
42621,2014,90723,0,0,0,0
43525,2015,90723,0,0,0,0
45338,2016,90723,0,0,0,0
48017,2017,90723,1,0,1,1
62273,2014,90731,0,0,0,0
64563,2017,90731,0,0,0,0
49885,2014,90744,0,0,0,0
50971,2015,90744,0,0,0,0
52102,2016,90744,0,0,0,0
53263,2017,90744,0,0,0,0
47997,2014,90804,0,0,1,1
48972,2015,90804,0,0,0,0
51261,2016,90804,0,0,1,1
54470,2017,90804,0,0,0,1
